[[FileID]],[[Group]],[[Key]],[[English]],[[Japanese]]
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_CorruptUndergroundDesert,The Corruption's hold in the sandstone weakened the seals that held an assortment of ancient magicked beings at bay.,★砂岩での汚職の保留は湾で、古代magicked人間の品揃えを開催シールを弱体化。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_CrimsonUndergroundDesert,"The Crimson's bloody veins broke up the tombs that once held magicked beings, which are now released to commit mayhem.",★クリムゾンの血まみれの静脈は今騒乱をコミットするためにリリースされると開催magicked人間、という墓を解散しました。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_HallowUndergroundDesert,"The blessing swept through the ancient sands, awakening dangerous creatures once forgotten to time.",★祝福は、時間を忘れてしまったら危険な生き物を目覚めさせる、古代の砂を襲いました。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_CorruptDesert,"When the Corruption grows through the desert, vile things long since buried in the sand awaken with pure malice.",★腐敗は純粋な悪意に目覚め砂に埋もれ長いことから、砂漠を下劣な事を成長します。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_HallowDesert,"As the Hallow responds to the encroaching evils, it inadvertently awakens things that have slept beneath the sands for centuries.",★ハローが侵入悪に反応するとして、それは不注意に何世紀にもわたって砂の下に眠っているものを目覚めさせます。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_CrimsonDesert,"With the Crimson seeping through the sands, dark things long forgotten rise again to seek out and destroy life.",★クリムゾンは砂を通じて浸透すると、暗いものは、長い探し出し、生活を破壊するために、再び上昇を忘れてしまいました。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_Granite,"A glistening, dark material adorns the caverns here. Granite paves the way for progress in architectural fashion and durable monsters.",★輝く、暗い材料は、ここに洞窟を飾ります。花崗岩は、建築、ファッション性と耐久性モンスターの進歩のための道を開きます。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_UndergroundCrimson,"With the ancient spirit of darkness released, the Crimson's veiny growth reaches new depths, and its macabre fiends gain strength.",★闇の古代の精神を解放すると、クリムゾンのveiny成長は、新たな深さに達し、その気味の悪いの悪魔は力を得ることができます。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_UndergroundHallow,"With the evils now unleashed into the depths of the world, the Hallow fights back with powerful minions of light.",★現在、世界の深さに解き放た悪では、ハローの戦いは、光の強力な手先で逆。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_Marble,A smooth material wrought with pleasing veins of color coat the walls of this cavern. An ancient civilization of monsters dwell here.,★カラーコートの静脈この洞窟の壁を喜ば滑らかな材料鍛錬。モンスターの古代文明がここに住みます。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_CorruptIce,Cold ice infused with even colder Corruption results in bitterly-frozen terrors lurking beneath the treacherous icy caverns.,★冷たい氷が危険な氷の洞窟の下に潜んでいるひどく凍結恐怖でさえ寒い破損の結果を注入されました。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_HallowIce,"Ice serves as a catalyst for the blessing, the Hallow's luminous source of power. Strong entities take advantage of this light.",★氷は祝福、電力のハローの発光源のための触媒として作用します。強力なエンティティは、この光を活用します。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_CrimsonIce,"These bitterly cold caverns of ice, saturated with the blood of Crimson, host a new variety of menacing frozen fiends.",★クリムゾンの血液で飽和した氷のこれらの寒洞窟は、凍結されたフィーンドを威嚇の新品種をホストします。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_Sky,"It is rumored that there is a land far above the clouds, where ancient treasures are guarded by powerful winged creatures.",★はるか古代の宝物が強力な翼の生き物によって守られ、雲、上記の土地があることが噂されています。
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_DayTime,"After 4:30am, the sun rises in the sky and the most dangerous of beings flee from the light. It's a great time to explore!",★4時30分午前の後、太陽が空に上昇し、人間の最も危険な光から逃げます。それは探検するのに最適な時間です！
Terraria.Localization.Content.en-US.Game,Bestiary_BiomeText,biome_NightTime,"After 7:30pm, the moon rises in the sky. All manner of evil things, living and dead, roam the lands in the dark.",★午後7時30分の後、月が空に上昇します。邪悪なもののすべての方法、生活と死者は、暗闇の中で土地を歩き回ります。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Slime,"A simple, gelatinous creature that swallows anything and everything whole! It takes a long time to digest anything.",★シンプル、何もかもが全体のツバメゼラチン状の生き物！それは何を消化するのに長い時間がかかります。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,DemonEye,"That suspicious feeling of being watched may very well come true in the dark of night, when Cthulhu's minions roam the skies.",★見られているの不審感が非常によく、クトゥルフの手下たちが空を歩き回るとき、夜の暗闇の中で本当来るかもしれません。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Hornet,Aggressive flying insects which swarm the jungle depths. Their venomous barbs discharge over great distances at high velocity.,★ジャングルの深さを群れ積極的な飛翔昆虫。高速で長距離にわたる彼らの毒とげ放電。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Zombie,"Leaving doors open may be an invitation for shambling brain-eaters to enter the home, and nobody likes that.",★オープンドアのままにすると、家庭に入るために脳食べる人をよろめき歩くために招待すること、そして誰もがそれを好きではないことがあります。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Skeleton,"Who needs muscles, skin, or even eyeballs? Skeletons get by with just the bones on their back, just as deadly as more fleshy foes.",★誰が、筋肉、皮膚、あるいは眼球を必要ですか？スケルトンは、ちょうど彼らの背中の骨、同じように致命的なような、より肉質敵とのことで取得します。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,GoldCritter,"Rarely, critters are found coated entirely in gold! Shopkeepers will pay handsomely for these, or you can show them off in cages!",★まれに、生き物は金で完全にコーティングされた見つかりません！店主は、これらのために気前よく支払うことになるか、ケージ内でそれらを披露することができます！
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,GoldBaitCritter,"Rarely, critters are found coated entirely in gold! They are worth great coin to shopkeepers and fish absolutely love golden bait!",★まれに、生き物は金で完全にコーティングされた見つかりません！彼らは、店主にコイン大きな価値があると魚は絶対に金色の餌が大好き！
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Jellyfish,That strange tingling sensation in the water may be the unwelcome surging of electrical death from a brainless jellyfish. Swim with care.,★水中でのその奇妙なうずく感覚は愚かクラゲからの電気死の歓迎サージングかもしれません。注意して泳ぎます。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Pigron,This elusive dragon-pig hybrid has excellent stealth capabilities despite its rotund figure. It is uncertain how they came to exist.,★このとらえどころのないドラゴン・豚のハイブリッドは、その丸い数字にもかかわらず、優れたステルス機能を持っています。彼らが存在するようになったかは不明です。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Dragonfly,A swift-flying insect which hunts mosquitoes. Comes in a variety of colors. Fish are somewhat attracted to these.,★蚊を狩る迅速飛行昆虫。さまざまな色で来ます。魚はややこれらに魅了されています。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Mimic,"Talking to a chest doesn't cause craziness, but if the chest answers back, it may cause death! It still contains rare treasure, regardless!",★胸に話すことは狂気発生しないが、胸が戻って答えるならば、それは死を引き起こす可能性が！それはまだかかわらず、珍しい宝物が含まれています！
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Penguin,"Penguins make their home in the coldest regions of the world, waddling around looking for tasty fish.",★ペンギンは、おいしい魚を探して周りによろめき、世界の最も寒い地域で彼らの家を作ります。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,LavaBat,"What's worse than a rabid, fast-flying, and annoying flying rodent? One that is on fire, of course!",★高速飛行、および迷惑な飛行げっ歯類、狂犬病より悪い何ですか？もちろん、燃えているワン！
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,AngryBones,"Cursed with undeath, the former inhabitants of the Dungeon roam endlessly through its halls, seeking a victim for their unending fury.",★undeathで呪われた、ダンジョンの元住民は彼らの果てしない怒りのために被害者を求めて、そのホールを通じて延々と歩き回ります。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,RustyArmoredBones,"Through use and neglect, the Rusted Company's weapons are jagged and rough, inflicting terrible bleeding wounds upon their foes.",★使用と怠慢を通じ、錆びた当社の武器は、彼らの敵時にひどい出血の傷を負わせ、ギザギザとラフです。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,BlueArmoredBones,"Disciplined and relentless, the Marching Bones unceasingly pursue their goals, sundering anything, or anyone, in their way.",★懲戒と執拗な、マーチング骨は絶えず彼らの方法で、何でも、誰かをsundering、自分の目標を追求しています。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,HellArmoredBones,"The fiery glow of the Molten Legion is unmistakable. With their red-hot armaments in hand, they blaze a trail through all those in their way.",★溶融軍団の燃えるような輝きは紛れもないです。手に自分の赤熱軍備で、彼らは彼らの方法ですべてのものを通過道を切り開きます。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,RaggedCaster,"With their cursed magic, the members of the Ragged Brotherhood leave their victims helplessly lost in utter darkness.",★その呪われた魔法で、ラギッド同胞団のメンバーは、彼らの犠牲者がどうしようもなく全く暗闇の中で失われたまま。
Terraria.Localization.Content.en-US.Game,CommonBestiaryFlavor,Necromancer,"In life, these sorcerers bore the Necromantic Sign of their order, and they shall continue to do so forever . . . even in death.",★生活の中で、これらの魔術師は彼らのための降霊術のログインを産んで、彼らは永遠にそうし続けるものとします。 。 。死インチ
